"bcr_patient_barcode","DNAH12_exp","DNAH10_exp","BUB1_exp","C10orf32_exp","SLC12A8_exp","EFNB3_exp","DUOXA1_exp","DUOX1_exp","HDAC1_exp","HRCT1_exp","TNC_exp","AADAC_exp","AAMP_exp","A1CF_exp","PTEN_exp","DTL_exp","BRAF_exp"
"TCGA-CR-7379",0,10.7968,888.136000000001,221.534,315.106,79.9762,463.418,1700.3,4113.18,0.7998,14959.2,0,2632.42,0.3999,1642.71,690.195,235.13
"TCGA-CR-7380",0,13.9318,675.694,312.471,237.836,106.479,1215.65,9690.09,2438.57,7.4635,32118.9,2.9854,1623.06,0,2734.12,609.02,170.167
"TCGA-CR-7382",0.9444,28.6479,925.862,270.423,81.5363,99.1657,240.985,710.53,3508.89,11.9629,42721.3,3.1481,1984.89,0,2080.59,846.214,126.24
"TCGA-CR-7383",0.3613,8.31,1098.73,179.207,1012.01,66.1187,597.868,1460.39,4198.36,6.8648,34491.6,17.3426,4332.76,0,1462.56,820.161,66.48
"TCGA-CR-7385",0,0,874.466,148.249,265.073,12.9804,845.964,4241.16,7039.45,2.7327,919.556,4.0991,2246.29,0,1595.22,1507.09,120.922
"TCGA-CR-7386",0.5731,9.7435,432.727,561.685,414.386,119.215,1017.95,3009.6,3172.37,2.2926,30387.2,4.012,2353.92,0,3091.56,254.478,194.87
"TCGA-CR-7388",1.1787,15.9128,624.724,277,279.358,176.219,671.289,2683.37,5744.51,2.9468,28887,22.3958,2701.05,0,2109.92,703.108999999999,233.977
"TCGA-CR-7389",3.7688,15.4941,325.377,371.859,428.811,63.6516,1416.09,8320.77,3745.39,4.6064,31738.3,29.732,2198.49,0,2268.43,373.116,254.606
"TCGA-CR-7390",0,29.8393,1420.43,221.117,795.715,85.6924,681.194,2989.29,2745.22,2.6779,64428.8,8.7988,2894.03,0,1552.03,828.233,269.319
"TCGA-CR-7391",0,6.7641,323.711,413.577,221.766,108.226,1711.53,8666.26,3923.66,4.3484,29240.2,185.047,2030.68,0,2905.18,250.272,249.305
"TCGA-CR-7392",0.9825,10.3165,316.865,349.779,250.053,68.2855,645.524,1776.41,3332.73,7.8602,23099.2,0.4913,1767.56,0,2941.68,440.171,164.573
"TCGA-CR-7393",1.8531,16.0598,298.341,431.761,286.606,145.774,1021.06,5478.24,2606.63,0.6177,26732.8,111.801,2051.33,0,3218.75,245.221,204.453
"TCGA-CR-7394",1.2897,12.2521,366.919,237.949,195.389,49.0085,1154.62,7153.96,3402.87,5.8036,15613.7,25.1491,2384.01,0,2743.83,311.462,221.183
"TCGA-CR-7395",0.722,18.0505,542.238,383.394,84.4765,25.9928,1322.68,5924.19,3242.6,5.7762,35711.2,0.722,2231.05,0,2800,575.451,116.968
"TCGA-CR-7397",1.7026,40.2951,503.405,289.444,406.924,200.908,916.47,3815.55,2181.04,0,19405.8,19.8638,2376.84,0,2146.42,288.309,274.12
"TCGA-CR-7398",0.7987,5.5911,1036.34,233.227,410.144,102.236,682.572,1152.56,5848.24,1.5974,15047.5,0.7987,3466.45,0.3994,1344.25,1015.97,183.307
"TCGA-CR-7399",0.5836,5.5438,758.334,167.481,516.157,98.3296,99.024,429.499,4064.19,10.504,40747,96.5789,2346.2,0,3566.12,973.083,155.226
"TCGA-CR-7401",1.4726,70.6827,352.922,370.932,253.77,138.42,1127.9,3989.15,4185.49,1.4726,67989.8,63.3199,2842.03,0,2870.01,344.578,102.097
"TCGA-CR-7402",0,3.5695,1156.51,409.572,452.01,508.786,470.881,1568.09,3358.05,2.4712,11447.8,15.1016,1353.93,0,3164.2,763.042,189.731
"TCGA-CR-7404",1.8989,3.1648,807.342,185.774,525.674,9.8109,1000.92,5684.94,3582.56,9.4944,5205.79,1.2659,1901.73,0,1442.84,1213.7,162.671
"TCGA-CV-5430",2.0104,9.5492,1122.29,157.311,646.332,598.083,296.368,1151.44,4474.57,3.5181,1908.34,270.897,4600.72,0,1705.79,862.948,381.969
"TCGA-CV-5431",1.5991,11.7271,912.047,97.0149,432.836,60.7676,54.0192,328.358,2537.31,2.1322,14858.2,20.2559,2318.76,0,1679.1,908.316,202.026
"TCGA-CV-5432",8.171,131.993,1059.71,165.305,691.389,351.351,1052.55,2190.45,3103.71,4.3997,31587.7,62.8536,3145.19,0,1089.25,719.045,233.815
"TCGA-CV-5434",0,23.5106,930.402,325.421,355.356,330.69,585.367,1058.36,1925.17,2.6979,5107.58,3.8542,1640.73,0,1162.42,833.662,237.418
"TCGA-CV-5435",0.4593,17.9146,708.314,169.499,626.55,654.111,633.712,1203.49,2714.29,12.4024,315855,20.2113,3497.47,0,784.566,578.319,246.67
"TCGA-CV-5436",0.504,15.625,1287.8,296.865,321.573,404.234,677.742,3636.59,2530.75,1.5121,19437.5,2.0161,1773.69,0,746.472,545.867,98.7903
"TCGA-CV-5439",0,7.3697,297.822,237.13,229.761,34.2473,1355.04,3118.67,2962.18,1.3005,2250.35,6.0691,2741.52,0,3138.61,181.207,241.032
"TCGA-CV-5440",0,6.5076,306.399,295.553,960.954000000001,17.8959,165.119,350.325,2072.67,1.0846,30295,15.7267,1907.27,0,1474.51,447.397,176.79
"TCGA-CV-5441",0,19.2037,629.04,292.272,252.459,149.883,201.948,726.464,4652.46,0.9368,28253.4,0,3375.18,0.4684,1575.18,389.227,125.058
"TCGA-CV-5442",0.5238,0.5238,393.4,118.91,322.682,2.6192,1668.91,3555.79,4645.36,0,11672.6,0,3157.15,0,2718.7,1019.91,241.488
"TCGA-CV-5443",0,19.5222,1004.51,205.279,45.5518,14.198,110.981,199.363,4234.54,14.7896,8783.22,23.6633,3376.75,0,1445.83,1164.83,89.9205
"TCGA-CV-5444",0,12,365.5,319,183,51,760.99,3103,3288,12.5,25193,1,2060.5,0,1695.5,458.5,118
"TCGA-CV-5966",0,2.6042,1594.49,305.432,196.429,6.6964,143.631,559.524,5070.68,58.7798,9275.66999999999,4.4643,2170.01,0.744,1238.47,1505.95,79.9851
"TCGA-CV-5970",0,12.0739,300.338,284.104,126.776,33.2032,1077.41,2325.23,4651.97,9.5585,52861.5,1.0062,2346.36,0,2522.94,273.172,180.102
"TCGA-CV-5971",6.5011,11.9187,247.404,519.368,290.023,23.8375,115.98,298.33,1611.56,51.6479,14065.2,0.3612,2091.92,0,1520.9,321.084,165.056
"TCGA-CV-5973",1.3263,7.9576,104.775,202.255,357.427,7.2944,1794.46,3782.49,5987.4,29.1777,7316.31,2.6525,2157.16,0,1219.5,102.785,131.3
"TCGA-CV-5976",2.0599,13.7327,508.798,346.065,396.876,37.4217,1018.33,3166.42,5362.97,3.0899,43301.3,4.1198,2899.67,0,2217.49,404.429,129.431
"TCGA-CV-5977",0,2.8616,765.947,157.863,540.837,5.2462,997.797,1608.2,3971.38,6.677,31812.6,1.9077,3014.19,0,1307.74,612.853,75.3547
"TCGA-CV-5978",2.9869,9.5579,514.934,326.165,1263.44,146.356,337.814,909.797,4037.63,7.1685,26011.4,23.2975,1873.95,0,1630.23,715.054,246.714
"TCGA-CV-5979",0.4726,22.6843,726.37,211.248,537.807,9.9244,663.119,2121.93,2479.68,10.397,51086,0,2101.13,0,1537.33,593.1,147.921
"TCGA-CV-6003",0.399,2.3937,683.811,324.75,564.523,12.3676,642.176,1788.12,3670,38.2998,25023.7,3.9896,3614.15,0,1636.92,635.537,121.682
"TCGA-CV-6433",0,1.2306,721.118,213.3,9.8446,3.6917,250.389,416.755,3198.68,0.8204,1157.56,2.8713,1403.27,0,1603.44,1244.93,124.698
"TCGA-CV-6436",0,1.6826,403.814,311.8,251.823,47.1116,1185.83,3672.46,3034.77,31.4077,7500.28,20.1907,2694.34,0,1793.05,362.311,89.7364
"TCGA-CV-6441",0,7.3889,704.118,431.164,73.4543,13.4739,569.084,2039.77,4301.21,3.0425,625.448,0.8693,3419.32,0,3246.33,1034.45,79.1046
"TCGA-CV-6933",0,16.5262,727.787,154.456,860.95,195.136,786.35,1573.8,5049.38,8.8987,63144.9,27.3317,1888.11,0,1227.07,630.855,144.922
"TCGA-CV-6934",1.9364,20.1936,406.916,438.855,718.396,66.1134,493.068,1308.71,3603.6,8.852,57785.6,4.1494,1865.01,0.5533,2541.91,208.852,147.441
"TCGA-CV-6935",0.4068,16.6802,323.027,333.198,1727.83,48.4133,422.844,1543.12,2722.54,6.9162,22339.7,212.368,3617.17,0,1597.64,550.041,161.107
"TCGA-CV-6936",0,9.4779,974.394,205.152,364.748,12.8411,585.514,2101.05,3485.74,6.7263,3627,0,3809.22,0.3057,1640.3,1453.8,154.705
"TCGA-CV-6937",0,23.1809,286.542,388.925,464.907,815.196,231.146,1097.88,3382.49,50.8693,9714.75000000001,3.8635,3826.79,0,1615.58,432.711,193.818
"TCGA-CV-6938",0,2.1172,533.538,430.232,75.514,4.9402,659.717,5497,2885.77,15.5263,11768.2,0.7057,2575.24,0,2926.7,589.998,94.569
"TCGA-CV-6939",68.2718,75.8575,722.955,362.467,92.0185,43.5356,508.819,2344.66,4469,0.3298,18831.1,9.8945,2186.68,0,1952.84,801.451,173.813
"TCGA-CV-6940",0.8365,50.6064,1008.36,195.734,1756.17,318.695,634.847,2035.97,3783.35,3.3459,64971.1,31.7859,2789.63,0,1248.85,702.217,124.634
"TCGA-CV-6941",1.1939,20.6945,752.96,253.507,517.759,115.411,355.451,1119.09,3425.33,2.7858,49868.9,7.5614,1954.83,0,1393.29,502.239,164.362
"TCGA-CV-6942",2.7648,6.912,644.202,288.232,235.701,17.2801,724.431,1936.75,2178.68,30.413,75699.2999999999,3.456,1670.64,0,2167.62,904.787,69.1204
"TCGA-CV-6943",4.4332,10.4497,363.521,258.391,708.36,319.506,1222.36,6143.76,3386.64,10.4497,37843.9,2.2166,1790.37,0,2610.51,306.523,144.395
"TCGA-CV-6945",0,7.3881,519.774,118.644,338.114,212.951,1066.06,3222.51,4520.21,13.907,22870.1,130.813,2687.09,0,954.802,400.261,164.276
"TCGA-CV-6948",0.9488,11.3861,1493.79,423.816,686.645,156.875,205.826,792.283,4541.16,5.0605,9503.91,156.243,3982.6,0,1753.78,1007.67,328.932
"TCGA-CV-6950",0,73.5294,1233.35,170.644,242.508,630.133,611.171,1807.16,3574.36,5.2719,82938.1,1.3873,3519.42,0,1367.92,429.245,145.117
"TCGA-CV-6951",0.4279,19.2555,335.473,347.454,1289.26,257.167,584.446,1411.21,2961.06,2.1395,35691.1,77.0218,3074.03,0,1260.16,249.893,109.542
"TCGA-CV-6952",0,8.1027,556.526,295.108,173.141,33.6901,1503.67,3998.88,3607.4,22.1757,25578.9,20.0435,2749.37,0,1973.21,536.482,123.246
"TCGA-CV-6953",1.2897,1.9345,288.892,252.136,139.287,43.8498,2152.42,8794.45,3575.69,3.8691,3569.89,9.0279,3183.62,0,2583.91,123.811,259.874
"TCGA-CV-6954",0,3.7295,505.854,468.559,359.726,73.2335,1178.88,2369.58,2576.4,5.0857,754.034,3.7295,3027.32,0,2442.47,375.322,147.823
"TCGA-CV-6955",0,1.1261,356.982,300.113,889.64,59.1216,2206.31,9673.99,4786.04,0.5631,1424.55,47.2973,3264.08,0,1920.61,236.487,194.257
"TCGA-CV-6956",0.4533,12.2393,962.375,203.989,434.724,8.6129,943.976,1859.93,3843.61,15.4125,3093.84,0.4533,3129.19,0,1424.3,718.495,118.767
"TCGA-CV-6959",0.6494,75.0036,818.221,119.347,377.291,15.2605,745.49,1367.6,3592.38,2.5975,78696.3,1.6235,2463.75,0.3247,1772.16,465.282,208.776
"TCGA-CV-6960",0,53.0402,1106.17,141.673,478.409,13.958,310.781,743.261,4291.72,0.3489,133800,7.3279,2840.09,0.3489,611.707,434.092,144.465
"TCGA-CV-6961",0.29,13.9199,942.491,155.439,370.037,22.3298,300.243,666.994,3902.49,1.74,30874.3,6.6699,2120.17,0,772.843,648.434,198.358
"TCGA-CV-6962",0.8457,17.759,1077.38,301.48,587.315,172.939,441.281,1304.02,4002.96,1.2685,9268.08,682.875,2606.77,0,650.74,492.6,504.44
"TCGA-CV-7089",0,12.5253,796.364,315.151,370.101,68.6869,2305.44,8432.73,4319.6,12.9293,31766.9,19.798,3086.06,0,1636.36,637.98,167.677
"TCGA-CV-7090",0,10.1581,510.216,213.783,239.64,144.523,668.771,2468.89,2990.65,6.0025,50606.9,0.4617,2125.36,0,1833.08,531.456,224.864
"TCGA-CV-7091",0,23.2824,533.206,166.794,761.069,74.0458,1105.04,3340.84,4043.13,2.6718,50789.3,2.2901,2224.05,0,3604.58,557.252,122.137
"TCGA-CV-7095",0,51.0044,836.051,326.533,235.567,95.1731,693.276,4238.62,3577.14,23.136,41622.7,1.5775,1906.62,0,2615.42,613.63,90.4408
"TCGA-CV-7097",1.1338,7.9365,1405.52,175.359,141.723,80.1209,72.8231,840.892,2453.89,26.833,25472,6.4248,2051.78,0.3779,1648.9,815.193,145.503
"TCGA-CV-7099",0,4.2685,702.598,264.221,437.096,10.2444,1276.96,4719.27,3822.46,19.6352,28238.4,37.5629,3049.85,0,1835.46,572.408,87.0777
"TCGA-CV-7100",0.9456,7.0922,1152.25,290.307,216.548,27.896,476.478,1644.92,5314.89,3.3097,38408,25.5319,3623.64,0,2239.72,1167.38,137.116
"TCGA-CV-7101",0,8.75,502.083,367.083,543.75,86.25,732.188,3202.08,3382.08,9.5833,16782.9,88.3333,2450.83,0,1497.08,553.75,284.167
"TCGA-CV-7102",0.4004,49.6547,1032.74,228.652,287.116,64.0706,464.72,2294.13,4399.25,28.4313,19099.4,0.4004,2437.09,0,2416.66,1317.85,108.92
"TCGA-CV-7103",0,15.1099,419.643,351.992,555.288,90.6593,633.733,1970.12,4824.52,3.4341,26141.5,30.5632,1651.79,0,2216.35,315.247,260.646
"TCGA-CV-7104",0.4474,4.4743,452.796,297.539,544.072,70.2461,550.532,1305.59,3276.06,180.761,21271.6,3.5794,2881.88,0,2353.47,345.861,167.338
"TCGA-CV-7177",0.7067,14.841,412.721,175.265,815.548,144.876,1070.86,3685.51,4766.08,5.6537,28577.4,118.728,2528.62,0,1843.11,626.148,193.64
"TCGA-CV-7178",0.6625,14.2443,959.669,298.468,449.192,48.3644,553.921,3786,2583.19,11.5942,6600.08,1.9876,2598.43,0,1698.72,1163.06,222.94
"TCGA-CV-7180",0,24.5434,700.913,223.744,187.215,31.3927,1182.2,3656.39,3130.14,0,8660.96,10.8447,3463.47,0,1958.9,454.338,109.018
"TCGA-CV-7183",0.5869,6.4554,312.793,234.742,190.728,205.399,2460.68,12045.8,3671.95,1.7606,8938.38,19.9531,3276.41,0,2174.88,233.568,213.615
"TCGA-CV-7235",0.9067,24.4815,365.862,258.869,369.036,127.394,596.79,1650.23,2159.36,5.4403,62242.3,3.1735,3003.06,0,2854.36,663.72,315.992
"TCGA-CV-7236",0.3635,103.236,716.469,292.258,402.037,51.6178,628.835,3227.93,4001.83,10.1782,128670,1.0905,2172.67,0,2012.37,669.214,137.042
"TCGA-CV-7238",2.4341,9.7363,535.091,332.657,647.87,74.2394,654.499,1487.22,4016.23,17.4442,61202.4,5.6795,1812.98,0,774.848,386.207,111.156
"TCGA-CV-7242",209.461,427.526,434.806,373.589,391.458,91.3291,647.13,1792.83,4944.35,8.9344,31175,25.4795,2943.71,0,1122.75,313.365,183.32
"TCGA-CV-7243",0,174.54,348.279,234.588,322.658,124.099,273.295,688.951,2874.7,14.8118,15222.2,2.8022,2888.71,0,1962.77,359.488,141.313
"TCGA-CV-7245",1.5785,13.4175,720.6,273.5,495.264,76.5588,783.145,2786.5,4092.74,3.5517,111507,31.176,3374.9,0,1228.49,573.402,237.569
"TCGA-CV-7247",2.7195,415.059,1041.56,174.899,305.26,65.9471,447.203,1519.5,3941.19,15.9769,46607,2.3795,2846.94,0,2312.91,1186.71,94.1616
"TCGA-CV-7248",1.2744,21.6647,778.654,372.441,629.55,115.332,952.045,3267.54,5530.86,2.5488,14950.9,17.5229,4176.18,0,1239.03,522.501,265.711
"TCGA-CV-7250",0,3.1553,855.533,232.59,505.747,29.7498,962.236,2806.4,2868.15,1.803,10536.4,51.8368,4180.3,0,1209.83,490.421,229.885
"TCGA-CV-7252",0.4099,5.3283,650.466,389.378,59.8413,31.97,184.955,2576.86,4570.48,1.6395,10811.6,10.2468,2164.94,0,2010.83,495.945,199.607
"TCGA-CV-7253",0,4.1039,519.296,336.832,359.245,1.5784,777.836,1684.48,4340.3,0,5748.88,91.8633,2353.72,0,1272.51,572.331,179.623
"TCGA-CV-7254",0,5.559,885.908000000001,389.133,606.946,180.416,64.6516,333.542,3277.81,21.7308,28241.9,486.163,2104.85,0,1796.58,454.325,222.362
"TCGA-CV-7255",0,9.5485,679.307,327.377,219.888,14.732,1261.65,2838.63,3309.51,69.022,19298.3,2.7281,2758.15,0,1490.93,691.311,127.131
"TCGA-CV-7261",14.8976,30.7883,947.486000000001,300.435,769.212,240.844,334.858,881.937,2500.31,2.4829,32147.5,3379.27,1153.57,0,1863.69,944.01,481.688
"TCGA-CV-7263",0.322,20.9289,536.102,442.405,571.843,83.3937,1170.57,2010.14,3548.9,11.9134,68692.9000000001,33.8083,2795.14,0,2005.63,471.706,121.388
"TCGA-CV-7406",0.9957,14.9353,677.398,178.228,741.454,19.5818,992.871,4148.36,4603.72,4.3146,4308.99,405.244,1631.26,0,902.091,614.338,279.456
"TCGA-CV-7407",0,14.4338,481.865,178.756,609.919,294.226,568.375,1505.18,4418.95,52.5537,32005.9,4.0711,2091.41,0,2025.54,833.827,161.362
"TCGA-CV-7409",0,3.4129,904.038,205.911,365.938,19.7189,506.629,1515.33,4056.42,0,34130.8,57.64,1836.52,0,1470.96,605.22,179.746
"TCGA-CV-7410",0,11.8377,996.277,336.038,484.2,31.6945,915.318,1652.7,3823.96,7.6372,33229.2,0.7637,2666.54,0,2171.26,556.372,189.785
"TCGA-CV-7411",0,6.3762,178.002,373.539,155.154,84.4846,2011.57,9573.86,4741.76,1.0627,8675.88,10.0956,2879.91,0,1465.46,167.375,221.573
"TCGA-CV-7413",0.4392,5.2701,408.432,396.135,279.315,96.1792,1532.58,6154.15,5105.4,6.5876,13103.6,32.4989,1768.12,0.4392,2013.18,280.193,65.8762
"TCGA-CV-7414",2.1631,15.5025,414.962,399.099,688.238,544.75,436.896,2394.23,3976.57,6.1289,54618.1,9.0131,3378.1,0.3605,269.671,432.627,97.3411
"TCGA-CV-7415",1.157,14.2692,464.713,189.356,266.487,143.849,953.984,3573.08,4114.92,4.2422,52591.2,1.157,2002.7,0,2147.71,580.794,139.992
"TCGA-CV-7416",3.0498,10.8438,663.165,266.012,760.42,89.1223,661.457,2189.09,2919.69,16.6045,21636.4,1.0166,1679.77,0.6777,1792.95,514.063,218.231
"TCGA-CV-7418",0.7955,56.0859,1162.69,283.612,685.362,214.797,341.197,2427.61,2738.66,5.5688,5975.34,82.7367,2002.78,0,1334.53,979.714,328.162
"TCGA-CV-7421",0.3751,12.3781,447.862,259.565,680.045,105.026,671.718,2633.16,4366.09,3.7509,61509.4,66.0165,2503,0,1929.11,426.857,90.3976
"TCGA-CV-7422",0.3254,3.9053,1139.7,273.371,564.315,73.5498,663.601,898.218,4760.56,0,11617.3,998.78,2886.34,0,1936.7,1633.06,308.193
"TCGA-CV-7423",0,8.9134,634.126,145.586,288.2,26.3158,2116.79,5303.9,4570.03,23.7691,28227.5,0.8489,3041.6,0,1820.03,705.433,184.635
"TCGA-CV-7424",1.8459,16.1514,622.058,388.094,2170.28,286.11,207.347,802.492,2734.66,3.2303,2598.06,64.144,2381.63,0,1526.07,443.47,479.465
"TCGA-CV-7425",0,5.698,513.295,429.25,33.7132,39.4112,912.664,3331.43,5537.04,12.3457,11120.6,1.8993,3199.91,0,3120.13,441.595,143.875
"TCGA-CV-7427",0.5195,6.7541,795.428,345.499,678.01,24.4188,1312.29,6696.45,4789.19,9.3519,10408.1,0,2185.74,0,2657.49,588.128,158.982
"TCGA-CV-7428",0,14.0056,1154.06,296.118,300.12,18.4074,984.038,2436.17,4629.05,20.008,81865.9,1.2005,2677.07,0,3180.47,547.419,108.043
"TCGA-CV-7429",1.0221,64.3952,768.995,293.697,2034.41,480.068,203.271,1040.89,2949.91,14.9915,3827.26,10.9029,4397.96,0.3407,1464.05,817.717,181.601
"TCGA-CV-7430",0,15.8089,746.8,410.001,365.715,241.601,1754.55,4796.98,3256.64,0.6873,5116.93,30.5868,3815.79,0,1388.44,623.078,392.13
"TCGA-CV-7432",0,8.08,1350.9,118.892,626.395,11.1581,630.989,1693.73,4097.35,18.0839,13262.4,17.6991,2680.65,0,1279.72,998.075999999999,116.968
"TCGA-CV-7433",0.3867,5.0271,595.514,290.797,448.569,129.544,627.514,3286.54,3296.98,13.1477,17330.6,2.3202,2015.47,0,1775.72,724.285,145.785
"TCGA-CV-7434",0,12.7112,994.941,319.706,172.179,129.038,836.698,3442.04,3244.44,1.5408,38196,18.1038,2941.68,0,1525.73,900.569,184.89
"TCGA-CV-7435",0,18.3556,510.899,360.229,584.321,54.6845,433.728,1102.1,7186.23,11.0899,28165.6,6.501,2511.28,0,2702.87,479.159,151.816
"TCGA-CV-7437",0,5.7446,589.925,148.476,559.434,65.3999,208.073,1286.35,5510.38,1.3257,15537.8,2313.74,2505.08,0,1642.95,575.784,279.717
"TCGA-CV-7438",0,29.0493,888.204,303.257,176.496,400.968,326.976,812.5,4663.73,3.9613,27196.3,0.8803,2795.77,0,1862.24,470.511,79.2254
"TCGA-CV-7440",0.3874,5.4243,926.385,262.301,215.033,65.4785,158.946,663.309,3565.67,39.1321,10112.4,6.5866,1691.98,0,2231.69,1094.15,239.829
"TCGA-CV-7446",0.3619,35.1072,574.745,477.788,362.654,583.432,384.026,781.77,4251.6,0,17198.9,69.1287,2152.76,0,3040.58,354.33,698.164
"TCGA-CV-7568",4.6497,166.46,1028.52,543.707,162.74,279.913,721.823,2856.79,2314.01,2.7898,10414.8,1.5499,1198.39,0,3493.18,507.75,301.302
"TCGA-CV-A45O",3.7509,2.2506,87.7719,441.861,99.0248,14.2536,6516.14,22222.1,4423.86,4.5011,1274.57,6.0015,1825.96,0,2480.87,99.7749,169.542
"TCGA-CV-A45P",0,9.7574,466.73,363.735,212.495,101.911,2513.25,10237.2,4313.86,5.4208,7125.08,0,2623.12,0,1892.94,323.079,150.698
"TCGA-CV-A45Q",0,28.479,351.241,339.159,34.52,45.7389,1542.49,3653.07,1663.86,57.8209,2050.49,0,2546.71,0,998.49,148.436,124.272
"TCGA-CV-A45R",1.4437,19.2493,166.025,438.884,1769.97,40.9047,1005.47,2831.57,5502.89,11.0683,8911.93,9.6246,1876.32,0,2570.26,196.343,134.264
"TCGA-CV-A45T",0.49,2.4501,517.457,391.523,189.636,35.2811,1076.82,3013.11,3277.72,45.0815,12622.3,68.6022,2651.97,0,1684.18,673.772,98.4932
"TCGA-CV-A45U",3.0864,11.9048,836.861,209.876,325.397,453.263,583.858,1686.07,4134.48,3.0864,10721.8,13.6684,2229.72,0,1722.22,559.524,238.977
"TCGA-CV-A45V",0.5787,1.7361,476.273,221.643,303.819,71.1806,2425.35,9895.25,4571.76,6.3657,3632.52,24.8843,2477.43,0,1625.58,237.268,208.912
"TCGA-CV-A45W",1.2363,3.7089,808.53,191.006,407.356,139.082,294.91,977.900999999999,4686.14,33.9978,14943.6,633.596,1754.29,0,968.629,446.917,268.892
"TCGA-CV-A45X",0.5618,4.4944,541.573,402.247,316.292,28.0899,1240.03,5232.58,5815.17,7.3034,2610.11,4.4944,2642.7,0,1264.61,381.461,199.438
"TCGA-CV-A45Y",0.5513,9.3716,333.517,309.261,699.008,256.891,921.753,3008.82,3748.07,9.3716,30258.5,37.4862,2923.93,0,2030.87,266.814,83.7927
"TCGA-CV-A45Z",0.4836,49.8066,827.369,359.768,558.027,26.5957,610.121,1472.44,5229.69,0.4836,5863.15,164.41,2390.23,0,1099.61,360.735,307.06
"TCGA-CV-A460",0.4895,4.8948,833.089,407.734,277.044,41.116,115.746,304.944,3944.2,5.3842,15394,202.643,2782.18,0,698.483,378.855,123.838
"TCGA-CV-A461",0.4143,6.628,362.883,667.891,181.856,60.0663,446.732,918.393,2876.14,3.7283,10272.6,77.879,2609.78,0,1391.47,406.794,157.001
"TCGA-CV-A463",0.5571,12.8134,455.153,324.234,37.883,98.6072,1729.58,6735.38,2814.48,22.8412,1888.58,0,2069.64,0,1607.8,361.56,148.189
"TCGA-CV-A464",6.0409,15.3346,505.111,473.513,357.807,102.695,415.99,1519.52,4184.94,14.8699,24881.5,15.7993,3017.66,0,1883.83,409.387,86.4312
"TCGA-CV-A465",0.5157,16.5034,769.985,349.149,217.638,57.7617,2343.88,3679.22,5720.47,4.1258,7199.59,3.0944,2582.26,0,1253.22,234.657,179.99
"TCGA-CV-A468",1.6331,3.8106,277.627,427.872,192.161,143.713,1623.76,4680.46,3292.87,4.8993,19854.7,28.307,2745.78,0,1635.82,171.475,138.813
"TCGA-CV-A6JD",0.8753,21.8818,301.094,456.455,228.009,245.077,364.521,1263.89,3392.56,29.7593,63448.6,7.4398,2884.46,0,1896.72,270.022,24.9453
"TCGA-CV-A6JE",0,5.1455,299.727,255.99,118.347,43.7369,414.967,876.025,4659.91,30.8731,12712.7,12.2206,2453.13,0,1701.24,371.764,82.9715
"TCGA-CV-A6JM",2.7605,0,354.037,145.618,93.8578,119.393,461.601,946.17,3682.54,30.3658,1258.11,0,3120.08,0,975.155,396.135,190.476
"TCGA-CV-A6JN",0,6.6667,288.667,431.333,108,27.3333,1410.13,3494,4620,20,9684.66999999999,0.6667,3731.33,0,344.667,248.667,70.6667
"TCGA-CV-A6JO",0.5043,13.1114,482.602,482.118,191.125,13.6157,1380,5228.95,3017.15,68.583,6663.14,1.0086,3141.7,0,2350.98,402.925,139.183
"TCGA-CV-A6JT",0,29.0163,137.297,571.755,150.035,76.4331,1662.85,4344.66,4794.76,19.816,9285.21,0,2630.57,0,1866.95,110.403,77.1408
"TCGA-CV-A6JU",0,9.8002,245.494,590.426,191.103,9.8002,251.139,716.883,4055.8,27.9305,3341.37,6.3701,4707.02,0,1070.18,149.943,47.5308
"TCGA-CV-A6JY",0,3.9669,387.438,265.785,183.141,69.4215,2293.15,8616.86,3486.28,2.6446,1714.38,89.2562,2562.64,0,1584.13,202.975,201.653
"TCGA-CV-A6JZ",1.0257,1.0257,786.049999999999,230.789,527.908,27.3528,277.025,512.181,2600.91,28.7204,11311.4,1.0257,3612.62,0,1658.95,542.269,76.5877
"TCGA-CV-A6K0",2.5118,11.0519,483.77,320.002,344.115,165.778,1243.03,4440.34,2916.18,2.5118,39035.2,27.6297,2379.16,0,2444.47,373.252,99.9691
"TCGA-CV-A6K1",1.1739,1.1739,460.17,659.122,131.477,63.9776,346.982,1475.59,4072.27,12.9129,1231.42,113.281,4522.46,0,977.273,260.606,46.3691
"TCGA-CV-A6K2",0.5914,8.2791,685.393,400.946,3813.72,26.6115,806.215,3809.58,6743.35,3.5482,999.999999999999,1.1827,2359.55,0.5914,1979.3,448.847,162.626
"TCGA-CW-5580",1.3514,21.6231,139.739,1684.44,217.853,35.9484,0.5406,7.5681,1834.18,50.2737,4357.59,0.2703,1972.84,254.882,3078.32,210.555,210.014
"TCGA-CW-5581",0.3368,10.1044,38.3968,562.142,11.4517,40.0808,0.3368,11.1149,1549.34,116.538,1195.02,0.3368,2088.92,460.761,2558.77,191.31,282.25
"TCGA-CW-5583",4.6033,25.4718,40.8163,1018.87,87.7704,40.2025,1.2276,40.5094,1980.36,123.063,2226.48,0,2171.86,517.723,2578.49,100.967,311.186
"TCGA-CW-5584",1.0112,28.6509,63.369,863.571,64.0566,76.5147,1.6853,336.058,1522.2,231.904,1626.36,0,2590.38,247.072,2036.23,108.873,194.826
